date,transaction_type,category,amount
2021-01-07,expense,Payment,9755.0
2021-01-07,expense,Payment,10075.84
2021-01-07,expense,Payment,3137.91
2021-01-07,expense,Payment,4101.92
2021-01-07,expense,Payment,7242.34
2021-01-07,expense,Transfer,461344.77
2021-01-07,expense,Payment,4555.46
2021-01-07,expense,Payment,25778.11
2021-01-07,expense,Payment,3771.08
2021-01-07,expense,Payment,8733.4
2021-01-07,expense,Payment,12518.89
2021-01-07,expense,Payment,8622.6
2021-01-07,expense,Payment,7401.25
2021-01-07,expense,Payment,17735.42
2021-01-07,expense,Payment,7712.47
2021-01-07,expense,Payment,5443.24
2021-01-07,expense,Payment,12554.41
2021-01-07,expense,Payment,5376.91
2021-01-07,expense,Payment,5442.1
2021-01-07,expense,Payment,16563.53
2021-01-07,expense,Payment,20572.59
2021-01-07,expense,Payment,82.18
2021-01-07,expense,Payment,4310.63
2021-01-07,expense,Payment,6611.3
2021-01-07,expense,Payment,5048.87
2021-01-07,expense,Payment,1630.23
2021-01-07,expense,Payment,4163.65
2021-01-07,expense,Payment,1193.39
2021-01-07,expense,Payment,11529.87
2021-01-07,expense,Payment,1152.04
2021-01-07,expense,Payment,547.65
2021-01-07,expense,Cash_out,117254.52
2021-01-07,expense,Payment,7800.35
2021-01-07,expense,Cash_out,108200.36
2021-01-07,expense,Transfer,21729.0
2021-01-07,expense,Cash_out,21729.0
2021-01-07,expense,Payment,6262.35
2021-01-07,expense,Payment,22062.05
2021-01-07,expense,Payment,2516.44
2021-01-07,expense,Payment,3562.94
2021-01-07,expense,Payment,47889.57
2021-01-07,expense,Payment,5540.33
2021-01-07,expense,Payment,8654.49
2021-01-07,expense,Payment,22525.81
2021-01-07,expense,Payment,554.86
2021-01-07,expense,Payment,2428.63
2021-01-07,expense,Payment,4904.5
2021-01-07,expense,Payment,35788.92
2021-01-07,expense,Payment,29518.63
2021-01-07,expense,Payment,14368.54
2021-01-07,expense,Payment,7441.41
2021-01-07,expense,Payment,5839.35
2021-01-07,expense,Payment,9566.79
2021-01-07,expense,Payment,2391.21
2021-01-07,expense,Payment,6807.21
2021-01-07,expense,Payment,5977.6
2021-01-07,expense,Payment,7302.85
2021-01-07,expense,Transfer,517051.23
2021-01-07,expense,Payment,4402.95
2021-01-07,expense,Payment,1231.1
2021-01-07,expense,Payment,16836.65
2021-01-07,expense,Transfer,616154.22
2021-01-07,expense,Cash_out,143704.16
2021-01-07,expense,Payment,5772.77
2021-01-07,expense,Payment,5534.39
2021-01-07,expense,Transfer,968033.2
2021-01-07,expense,Payment,664.65
2021-01-07,expense,Payment,3895.57
2021-01-07,expense,Payment,8929.21
2021-01-07,expense,Payment,2470.39
2021-01-07,expense,Payment,7980.78
2021-01-07,expense,Transfer,346119.91
2021-01-07,expense,Cash_out,148947.17
2021-01-07,expense,Payment,3438.81
2021-01-07,expense,Payment,2634.96
2021-01-07,expense,Cash_out,175207.25
2021-01-07,expense,Debit,4169.07
2021-01-07,expense,Cash_out,122312.38
2021-01-07,expense,Cash_out,67688.53
2021-01-07,expense,Cash_out,313077.82
2021-01-07,expense,Cash_out,455406.52
2021-01-07,expense,Cash_out,484513.1
2021-01-07,expense,Cash_out,435778.46
2021-01-07,expense,Cash_out,282015.74
2021-01-07,expense,Payment,1440.15
2021-01-07,expense,Cash_out,93514.34
2021-01-07,expense,Payment,5819.39
2021-01-07,expense,Payment,8722.53
2021-01-07,expense,Payment,12692.22
2021-01-07,expense,Payment,2705.4
2021-01-07,expense,Payment,7283.09
2021-01-07,expense,Transfer,417121.35
2021-01-07,expense,Payment,4212.46
2021-01-07,expense,Cash_out,244749.98
2021-01-07,expense,Payment,4159.66
2021-01-07,expense,Payment,1329.16
2021-01-07,expense,Cash_out,104222.23
2021-01-07,expense,Payment,118.72
2021-01-07,expense,Payment,4584.68
2021-01-07,expense,Payment,5134.45
2021-01-07,expense,Payment,7576.83
2021-01-07,expense,Payment,3518.72
2021-01-07,expense,Payment,3691.24
2021-01-07,expense,Payment,9442.55
2021-01-07,expense,Payment,8613.13
2021-01-07,expense,Payment,12011.89
2021-01-07,expense,Payment,8626.72
2021-01-07,expense,Payment,215.72
2021-01-07,expense,Payment,7055.86
2021-01-07,expense,Payment,2885.66
2021-01-07,expense,Payment,5361.79
2021-01-07,expense,Payment,7630.28
