date,transaction_type,category,amount
2021-01-01,expense,Payment,9839.64
2021-01-01,expense,Payment,1864.28
2021-01-01,expense,Transfer,181.0
2021-01-01,expense,Cash_out,181.0
2021-01-01,expense,Payment,11668.14
2021-01-01,expense,Payment,7817.71
2021-01-01,expense,Payment,7107.77
2021-01-01,expense,Payment,7861.64
2021-01-01,expense,Payment,4024.36
2021-01-01,expense,Debit,5337.77
2021-01-01,expense,Debit,9644.94
2021-01-01,expense,Payment,3099.97
2021-01-01,expense,Payment,2560.74
2021-01-01,expense,Payment,11633.76
2021-01-01,expense,Payment,4098.78
2021-01-01,expense,Cash_out,229133.94
2021-01-01,expense,Payment,1563.82
2021-01-01,expense,Payment,1157.86
2021-01-01,expense,Payment,671.64
2021-01-01,expense,Transfer,215310.3
2021-01-01,expense,Payment,1373.43
2021-01-01,expense,Debit,9302.79
2021-01-01,expense,Debit,1065.41
2021-01-01,expense,Payment,3876.41
2021-01-01,expense,Transfer,311685.89
2021-01-01,expense,Payment,6061.13
2021-01-01,expense,Payment,9478.39
2021-01-01,expense,Payment,8009.09
2021-01-01,expense,Payment,8901.99
2021-01-01,expense,Payment,9920.52
2021-01-01,expense,Payment,3448.92
2021-01-01,expense,Payment,4206.84
2021-01-01,expense,Payment,5885.56
2021-01-01,expense,Payment,5307.88
2021-01-01,expense,Payment,5031.22
2021-01-01,expense,Payment,24213.67
2021-01-01,expense,Payment,8603.42
2021-01-01,expense,Payment,2791.42
2021-01-01,expense,Payment,7413.54
2021-01-01,expense,Payment,3295.19
2021-01-01,expense,Payment,1684.81
2021-01-01,expense,Debit,5758.59
2021-01-01,expense,Cash_out,110414.71
2021-01-01,expense,Payment,7823.46
2021-01-01,expense,Payment,5086.48
2021-01-01,expense,Payment,5281.48
2021-01-01,expense,Payment,13875.98
2021-01-01,expense,Cash_out,56953.9
2021-01-01,expense,Cash_out,5346.89
2021-01-01,expense,Payment,2204.04
2021-01-01,expense,Payment,2641.47
2021-01-01,expense,Cash_out,23261.3
2021-01-01,expense,Payment,2330.64
2021-01-01,expense,Payment,1614.64
2021-01-01,expense,Payment,9164.71
2021-01-01,expense,Payment,2970.97
2021-01-01,expense,Payment,38.66
2021-01-01,expense,Payment,2252.44
2021-01-01,expense,Transfer,62610.8
2021-01-01,expense,Debit,5529.13
2021-01-01,expense,Cash_out,82940.31
2021-01-01,expense,Debit,4510.22
2021-01-01,expense,Debit,8727.74
2021-01-01,expense,Payment,2599.46
2021-01-01,expense,Debit,4874.49
2021-01-01,expense,Payment,6440.78
2021-01-01,expense,Payment,4910.14
2021-01-01,expense,Payment,6444.64
2021-01-01,expense,Debit,5149.66
2021-01-01,expense,Payment,7292.16
2021-01-01,expense,Cash_out,47458.86
2021-01-01,expense,Cash_out,136872.92
2021-01-01,expense,Cash_out,94253.33
2021-01-01,expense,Payment,2998.04
2021-01-01,expense,Payment,3454.08
2021-01-01,expense,Payment,4316.2
2021-01-01,expense,Payment,2131.84
2021-01-01,expense,Payment,12986.61
2021-01-01,expense,Transfer,42712.39
2021-01-01,expense,Transfer,77957.68
2021-01-01,expense,Transfer,17231.46
2021-01-01,expense,Transfer,78766.03
2021-01-01,expense,Transfer,224606.64
2021-01-01,expense,Transfer,125872.53
2021-01-01,expense,Transfer,379856.23
2021-01-01,expense,Transfer,1505626.01
