date,transaction_type,category,amount
2021-01-11,expense,Cash_out,641403.46
2021-01-11,expense,Payment,7549.62
2021-01-11,expense,Payment,22206.85
2021-01-11,expense,Cash_out,139047.2
2021-01-11,expense,Payment,16379.26
2021-01-11,expense,Payment,23987.63
2021-01-11,expense,Transfer,599854.61
2021-01-11,expense,Cash_out,244766.85
2021-01-11,expense,Cash_out,474033.38
2021-01-11,expense,Payment,15958.78
2021-01-11,expense,Cash_out,600581.17
2021-01-11,expense,Cash_out,148714.67
2021-01-11,expense,Cash_out,273207.29
2021-01-11,expense,Payment,22152.73
2021-01-11,income,Cash_in,264482.46
2021-01-11,expense,Cash_out,143227.88
2021-01-11,income,Cash_in,365485.87
2021-01-11,expense,Cash_out,55348.05
2021-01-11,expense,Cash_out,78026.0
2021-01-11,expense,Transfer,317086.83
2021-01-11,expense,Cash_out,267377.48
2021-01-11,expense,Cash_out,215891.24
2021-01-11,expense,Payment,5596.84
2021-01-11,income,Cash_in,40651.35
2021-01-11,expense,Payment,3378.31
2021-01-11,expense,Payment,32938.32
2021-01-11,expense,Payment,816.79
2021-01-11,expense,Cash_out,317683.64
2021-01-11,expense,Cash_out,30807.13
2021-01-11,expense,Payment,7383.67
2021-01-11,expense,Cash_out,222294.39
2021-01-11,expense,Cash_out,86463.79
2021-01-11,expense,Cash_out,86490.12
2021-01-11,expense,Transfer,1004089.05
2021-01-11,expense,Payment,22770.68
2021-01-11,expense,Debit,3957.65
2021-01-11,expense,Cash_out,439177.29
2021-01-11,expense,Payment,25925.09
2021-01-11,income,Cash_in,233836.44
2021-01-11,expense,Cash_out,200116.1
2021-01-11,expense,Payment,18676.81
2021-01-11,expense,Payment,24106.1
2021-01-11,expense,Payment,11590.96
2021-01-11,expense,Payment,11374.6
2021-01-11,expense,Payment,587.57
2021-01-11,expense,Payment,31507.23
2021-01-11,expense,Payment,2637.04
2021-01-11,expense,Payment,8506.2
2021-01-11,expense,Payment,166.85
2021-01-11,expense,Payment,25805.13
2021-01-11,expense,Payment,39759.98
2021-01-11,expense,Payment,21268.76
2021-01-11,expense,Payment,13237.07
2021-01-11,expense,Payment,1809.55
2021-01-11,expense,Payment,31545.96
2021-01-11,expense,Payment,4165.07
2021-01-11,expense,Payment,14776.67
2021-01-11,expense,Payment,10343.47
2021-01-11,expense,Payment,9069.48
2021-01-11,expense,Payment,2472.57
2021-01-11,expense,Cash_out,585051.35
2021-01-11,expense,Cash_out,354440.48
2021-01-11,income,Cash_in,168375.15
2021-01-11,income,Cash_in,95382.99
2021-01-11,expense,Payment,14001.69
2021-01-11,expense,Payment,12429.42
2021-01-11,expense,Payment,13041.52
2021-01-11,expense,Cash_out,66335.15
2021-01-11,expense,Payment,6567.71
2021-01-11,expense,Cash_out,219650.33
2021-01-11,expense,Payment,7.58
2021-01-11,expense,Payment,11451.19
2021-01-11,expense,Payment,17236.44
2021-01-11,expense,Cash_out,15424.49
2021-01-11,expense,Payment,12548.52
2021-01-11,income,Cash_in,244781.04
2021-01-11,income,Cash_in,175588.36
2021-01-11,income,Cash_in,243377.95
2021-01-11,income,Cash_in,186954.1
2021-01-11,income,Cash_in,56751.22
2021-01-11,income,Cash_in,236554.19
2021-01-11,income,Cash_in,60468.87
2021-01-11,income,Cash_in,229460.57
2021-01-11,income,Cash_in,131132.83
2021-01-11,income,Cash_in,223805.21
2021-01-11,income,Cash_in,195363.23
2021-01-11,income,Cash_in,28432.7
2021-01-11,income,Cash_in,257896.16
2021-01-11,income,Cash_in,233503.02
2021-01-11,income,Cash_in,212106.52
2021-01-11,income,Cash_in,396676.14
2021-01-11,income,Cash_in,76461.55
2021-01-11,income,Cash_in,195993.94
2021-01-11,income,Cash_in,345511.83
2021-01-11,income,Cash_in,84257.37
2021-01-11,income,Cash_in,9931.76
2021-01-11,income,Cash_in,61497.27
2021-01-11,income,Cash_in,421607.13
2021-01-11,income,Cash_in,313475.5
2021-01-11,income,Cash_in,268618.08
2021-01-11,income,Cash_in,157909.3
2021-01-11,income,Cash_in,163152.59
2021-01-11,income,Cash_in,376122.91
2021-01-11,income,Cash_in,133595.51
2021-01-11,income,Cash_in,270289.76
2021-01-11,income,Cash_in,57531.98
2021-01-11,income,Cash_in,106544.63
2021-01-11,income,Cash_in,22000.51
2021-01-11,income,Cash_in,191860.38
2021-01-11,income,Cash_in,116878.29
2021-01-11,income,Cash_in,8257.51
2021-01-11,income,Cash_in,31478.6
2021-01-11,income,Cash_in,25338.58
2021-01-11,income,Cash_in,116071.05
2021-01-11,income,Cash_in,13046.54
2021-01-11,income,Cash_in,39220.45
2021-01-11,income,Cash_in,439534.47
2021-01-11,income,Cash_in,28456.99
2021-01-11,income,Cash_in,162633.48
2021-01-11,income,Cash_in,80844.66
2021-01-11,income,Cash_in,183516.55
2021-01-11,income,Cash_in,81032.63
2021-01-11,income,Cash_in,231923.68
2021-01-11,income,Cash_in,179704.82
2021-01-11,income,Cash_in,393611.64
2021-01-11,income,Cash_in,176430.07
2021-01-11,income,Cash_in,344573.79
2021-01-11,income,Cash_in,139594.0
2021-01-11,income,Cash_in,91749.76
2021-01-11,income,Cash_in,19919.8
2021-01-11,income,Cash_in,325797.57
2021-01-11,expense,Payment,11785.47
2021-01-11,expense,Payment,24951.66
2021-01-11,expense,Payment,20924.67
2021-01-11,expense,Payment,18594.78
2021-01-11,expense,Payment,6765.61
2021-01-11,expense,Transfer,893900.34
2021-01-11,expense,Cash_out,449362.0
2021-01-11,expense,Cash_out,146249.67
2021-01-11,income,Cash_in,159564.43
2021-01-11,expense,Cash_out,60933.94
2021-01-11,expense,Cash_out,218012.52
2021-01-11,expense,Cash_out,369479.37
2021-01-11,expense,Cash_out,185574.38
2021-01-11,expense,Payment,38838.12
2021-01-11,expense,Payment,26626.63
2021-01-11,income,Cash_in,471483.88
2021-01-11,expense,Payment,26813.17
2021-01-11,expense,Cash_out,335608.65
2021-01-11,expense,Cash_out,263152.94
2021-01-11,expense,Payment,8414.38
2021-01-11,expense,Payment,43894.44
2021-01-11,expense,Payment,4340.5
2021-01-11,expense,Payment,11241.5
2021-01-11,expense,Payment,24185.73
2021-01-11,expense,Payment,37695.56
2021-01-11,expense,Payment,1282.99
2021-01-11,expense,Payment,1649.75
2021-01-11,expense,Payment,351.12
2021-01-11,expense,Payment,7622.54
2021-01-11,expense,Payment,1747.28
2021-01-11,income,Cash_in,96112.5
2021-01-11,expense,Cash_out,324543.96
2021-01-11,expense,Payment,31246.56
2021-01-11,expense,Cash_out,573736.24
2021-01-11,expense,Payment,26498.27
2021-01-11,expense,Cash_out,29114.49
2021-01-11,income,Cash_in,180891.6
2021-01-11,expense,Cash_out,186066.01
2021-01-11,expense,Transfer,760074.9
2021-01-11,expense,Payment,20.84
2021-01-11,expense,Payment,7543.53
2021-01-11,expense,Cash_out,26774.15
2021-01-11,expense,Payment,6644.66
2021-01-11,expense,Cash_out,505828.62
2021-01-11,expense,Cash_out,90747.85
2021-01-11,expense,Payment,30142.31
2021-01-11,expense,Payment,1624.87
2021-01-11,expense,Payment,6615.3
2021-01-11,expense,Payment,62261.13
2021-01-11,expense,Payment,6565.47
2021-01-11,expense,Payment,13234.12
2021-01-11,expense,Payment,1633.42
2021-01-11,expense,Payment,19399.62
2021-01-11,expense,Payment,656.13
2021-01-11,expense,Payment,3194.33
2021-01-11,expense,Payment,18317.3
2021-01-11,expense,Payment,5017.52
2021-01-11,expense,Cash_out,156310.81
2021-01-11,expense,Payment,23352.78
2021-01-11,expense,Transfer,1363085.3
2021-01-11,income,Cash_in,366854.98
2021-01-11,expense,Payment,7418.4
2021-01-11,expense,Payment,23115.88
2021-01-11,income,Cash_in,228858.89
2021-01-11,expense,Payment,11169.24
2021-01-11,expense,Cash_out,288570.35
2021-01-11,expense,Cash_out,119129.13
2021-01-11,expense,Payment,2520.79
2021-01-11,expense,Payment,9953.37
2021-01-11,expense,Payment,3995.47
2021-01-11,income,Cash_in,269235.22
2021-01-11,expense,Payment,7741.8
2021-01-11,expense,Payment,10889.85
2021-01-11,expense,Payment,5585.38
2021-01-11,expense,Payment,9206.4
2021-01-11,expense,Payment,8736.1
2021-01-11,expense,Payment,20584.34
2021-01-11,expense,Payment,4767.4
2021-01-11,expense,Payment,22004.9
2021-01-11,expense,Payment,12805.78
2021-01-11,income,Cash_in,562287.77
2021-01-11,income,Cash_in,81348.96
2021-01-11,expense,Cash_out,129308.61
2021-01-11,expense,Cash_out,124445.96
2021-01-11,expense,Cash_out,6452.74
2021-01-11,expense,Payment,20939.42
2021-01-11,expense,Payment,42152.08
2021-01-11,expense,Cash_out,549114.26
2021-01-11,expense,Cash_out,299536.47
2021-01-11,income,Cash_in,26725.31
2021-01-11,expense,Payment,24887.5
2021-01-11,expense,Debit,2690.2
2021-01-11,expense,Cash_out,506545.28
2021-01-11,expense,Payment,11585.19
2021-01-11,expense,Payment,30892.59
2021-01-11,expense,Payment,14577.88
2021-01-11,expense,Payment,2289.31
2021-01-11,expense,Payment,20034.1
2021-01-11,expense,Payment,13485.97
2021-01-11,expense,Payment,3406.58
2021-01-11,expense,Payment,1706.22
2021-01-11,expense,Payment,11124.18
2021-01-11,expense,Payment,12316.54
2021-01-11,expense,Payment,18086.49
2021-01-11,expense,Payment,850.04
2021-01-11,expense,Payment,28718.16
2021-01-11,expense,Payment,8535.52
2021-01-11,expense,Payment,5419.69
2021-01-11,expense,Payment,155.71
2021-01-11,expense,Cash_out,229750.53
2021-01-11,expense,Cash_out,63307.78
2021-01-11,expense,Payment,21862.85
2021-01-11,expense,Cash_out,13661.64
2021-01-11,expense,Cash_out,123914.48
2021-01-11,expense,Payment,19513.17
2021-01-11,expense,Payment,24594.35
2021-01-11,expense,Payment,18818.42
2021-01-11,income,Cash_in,58449.55
2021-01-11,income,Cash_in,157242.63
2021-01-11,expense,Debit,2748.83
2021-01-11,income,Cash_in,114352.7
2021-01-11,expense,Payment,16201.59
2021-01-11,income,Cash_in,29869.34
2021-01-11,expense,Payment,28660.72
2021-01-11,expense,Payment,9426.31
2021-01-11,expense,Payment,36337.85
2021-01-11,expense,Cash_out,595592.28
2021-01-11,income,Cash_in,74537.91
2021-01-11,expense,Debit,54188.96
2021-01-11,expense,Transfer,1523032.53
2021-01-11,expense,Payment,18437.12
2021-01-11,expense,Cash_out,201676.16
2021-01-11,expense,Cash_out,533537.11
2021-01-11,expense,Payment,40042.87
2021-01-11,expense,Payment,39974.66
2021-01-11,expense,Cash_out,676966.4
2021-01-11,expense,Payment,22884.79
2021-01-11,expense,Payment,31411.78
2021-01-11,expense,Payment,5743.74
2021-01-11,expense,Payment,4009.31
2021-01-11,expense,Payment,4271.8
2021-01-11,expense,Payment,6783.25
2021-01-11,expense,Payment,13584.92
2021-01-11,expense,Payment,10192.52
2021-01-11,expense,Payment,9297.41
2021-01-11,expense,Payment,9267.38
2021-01-11,expense,Payment,12516.18
2021-01-11,expense,Payment,4147.48
2021-01-11,expense,Payment,4636.29
2021-01-11,expense,Payment,2976.66
2021-01-11,expense,Payment,5930.17
2021-01-11,expense,Payment,4234.3
2021-01-11,expense,Payment,5920.1
2021-01-11,expense,Payment,6538.67
2021-01-11,expense,Payment,28333.52
2021-01-11,expense,Cash_out,293078.5
2021-01-11,expense,Payment,46.31
2021-01-11,expense,Payment,8088.84
2021-01-11,expense,Payment,2048.48
2021-01-11,expense,Payment,20940.77
2021-01-11,expense,Payment,27803.23
2021-01-11,expense,Payment,5850.82
2021-01-11,expense,Payment,31247.1
2021-01-11,expense,Payment,3390.35
2021-01-11,expense,Payment,7690.19
2021-01-11,income,Cash_in,44051.06
2021-01-11,expense,Cash_out,65073.09
2021-01-11,income,Cash_in,146336.97
2021-01-11,expense,Payment,5137.58
