date,transaction_type,category,amount
2021-01-10,expense,Cash_out,30851.55
2021-01-10,expense,Transfer,2144571.88
2021-01-10,income,Cash_in,284507.65
2021-01-10,expense,Cash_out,273468.12
2021-01-10,expense,Cash_out,267689.01
2021-01-10,expense,Cash_out,399894.37
2021-01-10,expense,Cash_out,21333.91
2021-01-10,expense,Cash_out,42833.57
2021-01-10,expense,Cash_out,469182.6
2021-01-10,expense,Cash_out,180490.76
2021-01-10,expense,Cash_out,39070.52
2021-01-10,expense,Cash_out,254101.95
2021-01-10,expense,Cash_out,240763.94
2021-01-10,expense,Cash_out,14574.35
2021-01-10,expense,Cash_out,38864.66
2021-01-10,expense,Cash_out,76675.06
2021-01-10,expense,Cash_out,227499.87
2021-01-10,expense,Cash_out,50262.39
2021-01-10,expense,Cash_out,71275.2
2021-01-10,expense,Cash_out,67763.36
2021-01-10,expense,Cash_out,222550.26
2021-01-10,expense,Cash_out,303001.34
2021-01-10,expense,Cash_out,27940.91
2021-01-10,expense,Cash_out,141160.91
2021-01-10,expense,Cash_out,52281.8
2021-01-10,expense,Cash_out,541100.54
2021-01-10,expense,Cash_out,77401.42
2021-01-10,expense,Cash_out,76649.52
2021-01-10,expense,Cash_out,314763.26
2021-01-10,expense,Cash_out,254193.7
2021-01-10,expense,Cash_out,4339.81
2021-01-10,expense,Cash_out,223600.95
2021-01-10,expense,Cash_out,96487.05
2021-01-10,expense,Cash_out,45877.95
2021-01-10,expense,Cash_out,13966.67
2021-01-10,expense,Cash_out,136262.8
2021-01-10,expense,Cash_out,291532.23
2021-01-10,expense,Cash_out,9324.81
2021-01-10,expense,Cash_out,184904.54
2021-01-10,expense,Cash_out,267494.19
2021-01-10,expense,Cash_out,263595.42
2021-01-10,expense,Cash_out,164062.07
2021-01-10,expense,Cash_out,64351.98
2021-01-10,expense,Cash_out,245702.5
2021-01-10,expense,Cash_out,28860.22
2021-01-10,expense,Cash_out,14950.26
2021-01-10,expense,Cash_out,194976.89
2021-01-10,income,Cash_in,162059.81
2021-01-10,expense,Payment,37186.51
2021-01-10,expense,Payment,20149.49
2021-01-10,expense,Cash_out,409649.48
2021-01-10,income,Cash_in,288152.81
2021-01-10,expense,Cash_out,35320.23
2021-01-10,income,Cash_in,71102.16
2021-01-10,expense,Payment,977.69
2021-01-10,expense,Cash_out,107316.45
2021-01-10,expense,Cash_out,62041.02
2021-01-10,expense,Cash_out,480016.04
2021-01-10,expense,Payment,3979.65
2021-01-10,expense,Cash_out,484737.28
2021-01-10,expense,Cash_out,172841.06
2021-01-10,expense,Payment,7749.15
2021-01-10,expense,Cash_out,675430.21
2021-01-10,expense,Payment,5527.74
2021-01-10,expense,Transfer,1712441.35
2021-01-10,expense,Cash_out,74779.48
2021-01-10,income,Cash_in,226927.12
2021-01-10,expense,Cash_out,110659.82
2021-01-10,expense,Payment,11543.68
2021-01-10,expense,Cash_out,188637.23
2021-01-10,expense,Cash_out,480556.59
2021-01-10,expense,Transfer,2257510.88
2021-01-10,expense,Cash_out,29990.92
2021-01-10,income,Cash_in,43196.93
2021-01-10,expense,Cash_out,56833.75
2021-01-10,expense,Payment,418.1
2021-01-10,income,Cash_in,75482.2
2021-01-10,expense,Cash_out,41166.15
2021-01-10,expense,Payment,7274.47
2021-01-10,expense,Debit,6684.78
2021-01-10,expense,Payment,10372.93
2021-01-10,expense,Cash_out,406265.13
2021-01-10,expense,Payment,7701.08
2021-01-10,expense,Payment,5943.87
2021-01-10,expense,Cash_out,304375.36
2021-01-10,expense,Payment,18243.35
2021-01-10,expense,Payment,17393.55
2021-01-10,expense,Payment,21478.58
2021-01-10,expense,Payment,20127.92
2021-01-10,expense,Payment,23329.71
2021-01-10,expense,Payment,10203.15
2021-01-10,expense,Payment,23156.86
2021-01-10,income,Cash_in,201532.64
2021-01-10,expense,Cash_out,325603.99
2021-01-10,income,Cash_in,168250.37
2021-01-10,expense,Payment,5469.66
2021-01-10,expense,Transfer,232663.75
2021-01-10,expense,Payment,12344.94
2021-01-10,income,Cash_in,317769.61
2021-01-10,expense,Cash_out,529529.47
2021-01-10,expense,Cash_out,112750.59
2021-01-10,expense,Cash_out,279070.16
2021-01-10,expense,Payment,8036.1
2021-01-10,expense,Payment,299.78
2021-01-10,expense,Transfer,1756457.18
2021-01-10,expense,Payment,2675.47
2021-01-10,expense,Cash_out,392653.75
2021-01-10,expense,Payment,13079.24
2021-01-10,expense,Cash_out,284057.24
2021-01-10,expense,Payment,34421.2
2021-01-10,expense,Payment,16217.79
2021-01-10,expense,Payment,11794.2
2021-01-10,income,Cash_in,172619.01
2021-01-10,expense,Payment,10170.4
2021-01-10,expense,Transfer,405854.15
2021-01-10,expense,Cash_out,170358.39
2021-01-10,expense,Payment,1274.49
2021-01-10,expense,Payment,21290.73
2021-01-10,expense,Payment,496.69
2021-01-10,expense,Payment,2063.97
2021-01-10,income,Cash_in,172939.12
2021-01-10,expense,Cash_out,193566.35
2021-01-10,expense,Cash_out,134828.65
2021-01-10,expense,Payment,2620.53
2021-01-10,expense,Payment,10198.47
2021-01-10,income,Cash_in,184879.6
2021-01-10,income,Cash_in,345466.84
2021-01-10,expense,Cash_out,217836.31
2021-01-10,expense,Cash_out,62178.75
2021-01-10,expense,Cash_out,286624.67
2021-01-10,expense,Cash_out,31240.9
2021-01-10,expense,Cash_out,86010.6
2021-01-10,expense,Cash_out,13663.87
2021-01-10,expense,Cash_out,201587.52
2021-01-10,expense,Payment,5205.32
2021-01-10,expense,Payment,5938.1
2021-01-10,expense,Transfer,2517039.94
2021-01-10,expense,Transfer,490662.57
2021-01-10,expense,Cash_out,194445.91
2021-01-10,expense,Cash_out,669192.44
2021-01-10,expense,Cash_out,449626.57
2021-01-10,expense,Payment,6474.69
2021-01-10,income,Cash_in,109066.15
2021-01-10,expense,Payment,3516.06
2021-01-10,expense,Payment,16701.26
2021-01-10,income,Cash_in,465870.12
2021-01-10,expense,Payment,3383.25
2021-01-10,expense,Transfer,2131081.64
2021-01-10,expense,Payment,9245.53
2021-01-10,expense,Payment,7840.03
2021-01-10,expense,Payment,12233.63
2021-01-10,expense,Payment,10928.67
2021-01-10,expense,Payment,28973.48
2021-01-10,expense,Payment,4993.63
2021-01-10,expense,Payment,7673.99
2021-01-10,expense,Payment,32496.65
2021-01-10,expense,Payment,13652.87
2021-01-10,expense,Payment,857.02
2021-01-10,expense,Payment,878.05
2021-01-10,expense,Payment,13099.11
2021-01-10,expense,Payment,2898.0
2021-01-10,expense,Payment,1978.66
2021-01-10,expense,Payment,21207.39
2021-01-10,expense,Payment,17254.81
2021-01-10,expense,Payment,6692.96
2021-01-10,expense,Payment,18155.82
2021-01-10,expense,Payment,4655.52
2021-01-10,expense,Payment,8047.05
2021-01-10,expense,Payment,22877.14
2021-01-10,expense,Payment,26850.67
2021-01-10,expense,Payment,9237.74
2021-01-10,expense,Cash_out,310254.64
2021-01-10,expense,Payment,11934.24
2021-01-10,expense,Cash_out,21203.84
2021-01-10,expense,Payment,14497.1
2021-01-10,expense,Payment,11540.17
2021-01-10,expense,Payment,31187.48
2021-01-10,expense,Transfer,2720735.8
2021-01-10,expense,Payment,9659.12
2021-01-10,expense,Payment,9883.45
2021-01-10,expense,Payment,2484.16
2021-01-10,expense,Payment,25443.12
2021-01-10,expense,Cash_out,551569.59
2021-01-10,expense,Cash_out,91888.23
2021-01-10,expense,Payment,140.99
2021-01-10,expense,Payment,33770.43
2021-01-10,expense,Payment,8945.6
2021-01-10,expense,Cash_out,67126.29
2021-01-10,expense,Payment,11891.95
2021-01-10,income,Cash_in,36756.57
2021-01-10,expense,Payment,3750.44
2021-01-10,expense,Payment,442.02
2021-01-10,expense,Transfer,962209.4
2021-01-10,expense,Cash_out,326542.02
2021-01-10,expense,Payment,17930.85
2021-01-10,expense,Cash_out,383849.03
2021-01-10,expense,Transfer,4745534.44
2021-01-10,expense,Cash_out,122775.92
2021-01-10,income,Cash_in,237815.75
2021-01-10,expense,Transfer,2485445.51
2021-01-10,expense,Payment,1525.11
2021-01-10,expense,Payment,4736.1
2021-01-10,expense,Payment,614.61
2021-01-10,expense,Payment,2704.12
2021-01-10,expense,Transfer,198417.38
2021-01-10,expense,Cash_out,221697.3
2021-01-10,expense,Payment,11120.12
2021-01-10,income,Cash_in,15271.7
2021-01-10,income,Cash_in,257464.45
2021-01-10,expense,Payment,7880.31
