date,transaction_type,category,amount
2021-01-09,expense,Cash_out,2944.93
2021-01-09,expense,Cash_out,1008088.45
2021-01-09,expense,Cash_out,202246.44
2021-01-09,expense,Cash_out,249250.11
2021-01-09,expense,Cash_out,453408.17
2021-01-09,expense,Cash_out,212424.19
2021-01-09,expense,Cash_out,57229.1
2021-01-09,expense,Cash_out,86039.73
2021-01-09,expense,Cash_out,377026.53
2021-01-09,expense,Cash_out,60720.4
2021-01-09,expense,Cash_out,208155.05
2021-01-09,income,Cash_in,353339.18
2021-01-09,expense,Payment,6560.63
2021-01-09,expense,Payment,1518.94
2021-01-09,expense,Cash_out,31592.12
2021-01-09,expense,Payment,12162.74
2021-01-09,expense,Payment,15532.42
2021-01-09,expense,Payment,2017.83
2021-01-09,expense,Cash_out,277685.1
2021-01-09,expense,Payment,25089.07
2021-01-09,expense,Cash_out,47075.64
2021-01-09,expense,Cash_out,494478.36
2021-01-09,expense,Cash_out,132430.07
2021-01-09,expense,Payment,5059.5
2021-01-09,expense,Cash_out,469899.64
2021-01-09,income,Cash_in,282956.12
2021-01-09,income,Cash_in,25885.57
2021-01-09,expense,Payment,28016.38
2021-01-09,expense,Payment,7984.71
2021-01-09,expense,Payment,18174.94
2021-01-09,expense,Cash_out,235265.19
2021-01-09,expense,Cash_out,64565.64
2021-01-09,expense,Cash_out,307039.36
2021-01-09,expense,Payment,2864.51
2021-01-09,expense,Cash_out,604434.92
2021-01-09,expense,Payment,3263.74
2021-01-09,expense,Cash_out,443471.23
2021-01-09,expense,Cash_out,144195.8
2021-01-09,expense,Cash_out,306191.72
2021-01-09,expense,Cash_out,119381.92
2021-01-09,expense,Payment,4155.06
2021-01-09,expense,Payment,18220.35
2021-01-09,income,Cash_in,154216.26
2021-01-09,income,Cash_in,505408.98
2021-01-09,expense,Payment,12752.45
2021-01-09,expense,Cash_out,90154.28
2021-01-09,expense,Payment,10500.85
2021-01-09,expense,Cash_out,37725.18
2021-01-09,expense,Debit,5935.57
2021-01-09,expense,Payment,12322.42
2021-01-09,income,Cash_in,168648.6
2021-01-09,expense,Payment,1361.47
2021-01-09,expense,Payment,10534.22
2021-01-09,expense,Payment,6040.75
2021-01-09,expense,Payment,5270.09
2021-01-09,expense,Payment,17645.5
2021-01-09,expense,Payment,27026.14
2021-01-09,expense,Payment,20152.28
2021-01-09,expense,Payment,18110.93
2021-01-09,expense,Payment,41922.01
2021-01-09,expense,Payment,27345.0
2021-01-09,expense,Payment,2815.16
2021-01-09,expense,Payment,8755.13
2021-01-09,expense,Payment,5016.46
2021-01-09,expense,Payment,5071.75
2021-01-09,expense,Payment,18195.05
2021-01-09,expense,Payment,9897.95
2021-01-09,expense,Payment,14244.16
2021-01-09,expense,Payment,2430.05
2021-01-09,expense,Cash_out,48311.29
2021-01-09,expense,Transfer,1374316.84
2021-01-09,expense,Transfer,121397.88
2021-01-09,expense,Transfer,1649130.54
2021-01-09,expense,Transfer,423908.55
