date,transaction_type,category,amount
2021-01-11,expense,Payment,9476.08
2021-01-11,expense,Payment,10636.27
2021-01-11,expense,Payment,13830.25
2021-01-11,expense,Transfer,181281.06
2021-01-11,income,Cash_in,73882.39
2021-01-11,expense,Payment,12726.61
2021-01-11,expense,Cash_out,509905.62
2021-01-11,expense,Payment,4712.8
2021-01-11,expense,Cash_out,208008.66
2021-01-11,expense,Cash_out,23693.9
2021-01-11,expense,Debit,1715.82
2021-01-11,expense,Cash_out,448367.21
2021-01-11,expense,Debit,40.56
2021-01-11,expense,Cash_out,74698.64
2021-01-11,expense,Cash_out,413146.42
2021-01-11,expense,Payment,3032.88
2021-01-11,expense,Payment,16191.61
2021-01-11,expense,Payment,32455.21
2021-01-11,expense,Payment,544.31
2021-01-11,expense,Payment,9690.59
2021-01-11,expense,Cash_out,206702.46
2021-01-11,expense,Cash_out,621210.02
2021-01-11,expense,Payment,17161.82
2021-01-11,expense,Payment,22206.65
2021-01-11,income,Cash_in,150487.23
2021-01-11,expense,Cash_out,610135.09
2021-01-11,expense,Cash_out,302013.68
2021-01-11,income,Cash_in,529532.67
2021-01-11,income,Cash_in,417637.27
2021-01-11,expense,Cash_out,101778.04
2021-01-11,expense,Transfer,783028.42
2021-01-11,income,Cash_in,30247.86
2021-01-11,expense,Payment,65.68
2021-01-11,expense,Payment,20249.32
2021-01-11,expense,Payment,24604.67
2021-01-11,expense,Cash_out,135432.68
2021-01-11,expense,Payment,6032.53
2021-01-11,income,Cash_in,14692.45
2021-01-11,expense,Payment,9597.3
2021-01-11,expense,Payment,2085.33
2021-01-11,expense,Cash_out,102573.62
2021-01-11,expense,Payment,22146.67
2021-01-11,expense,Payment,18568.82
2021-01-11,income,Cash_in,415850.63
2021-01-11,expense,Payment,5133.58
2021-01-11,expense,Cash_out,310722.51
2021-01-11,income,Cash_in,51922.33
2021-01-11,expense,Cash_out,332027.66
2021-01-11,expense,Transfer,1111817.47
2021-01-11,expense,Cash_out,334299.24
2021-01-11,expense,Payment,3712.74
2021-01-11,income,Cash_in,344732.05
2021-01-11,expense,Transfer,1472941.4
2021-01-11,expense,Cash_out,39803.57
2021-01-11,expense,Payment,19074.47
2021-01-11,expense,Payment,11741.89
2021-01-11,expense,Payment,40612.46
2021-01-11,expense,Payment,2367.99
2021-01-11,income,Cash_in,125834.22
2021-01-11,income,Cash_in,226804.45
2021-01-11,expense,Payment,12171.36
2021-01-11,expense,Cash_out,41053.63
2021-01-11,expense,Transfer,246435.49
2021-01-11,expense,Payment,17727.99
2021-01-11,income,Cash_in,212351.18
2021-01-11,expense,Payment,24882.05
2021-01-11,expense,Payment,7605.74
2021-01-11,expense,Transfer,1321104.18
2021-01-11,expense,Cash_out,458876.39
2021-01-11,income,Cash_in,6139.14
2021-01-11,income,Cash_in,379255.25
2021-01-11,income,Cash_in,31185.01
2021-01-11,income,Cash_in,22013.13
2021-01-11,income,Cash_in,245167.43
2021-01-11,income,Cash_in,163417.95
2021-01-11,income,Cash_in,373180.4
2021-01-11,income,Cash_in,469930.2
2021-01-11,income,Cash_in,432670.09
2021-01-11,income,Cash_in,200124.23
