date,transaction_type,category,amount
2021-01-08,expense,Cash_out,107214.52
2021-01-08,expense,Cash_out,177326.96
2021-01-08,expense,Payment,4529.8
2021-01-08,expense,Cash_out,40552.03
2021-01-08,expense,Payment,473.79
2021-01-08,expense,Cash_out,189516.23
2021-01-08,expense,Cash_out,306658.66
2021-01-08,expense,Payment,6148.56
2021-01-08,expense,Payment,7141.81
2021-01-08,expense,Cash_out,414174.63
2021-01-08,expense,Payment,7694.56
2021-01-08,expense,Payment,9095.87
2021-01-08,expense,Payment,27512.83
2021-01-08,expense,Cash_out,271390.0
2021-01-08,expense,Payment,3217.62
2021-01-08,expense,Cash_out,235789.08
2021-01-08,expense,Transfer,1215099.65
2021-01-08,income,Cash_in,106777.7
2021-01-08,expense,Cash_out,200286.38
2021-01-08,expense,Payment,1643.15
2021-01-08,expense,Cash_out,207838.86
2021-01-08,expense,Cash_out,89145.43
2021-01-08,expense,Payment,8304.94
2021-01-08,expense,Transfer,405029.83
2021-01-08,income,Cash_in,177517.84
2021-01-08,expense,Payment,3681.82
2021-01-08,income,Cash_in,172509.15
2021-01-08,expense,Payment,2334.86
2021-01-08,expense,Cash_out,24305.29
2021-01-08,expense,Cash_out,155701.47
2021-01-08,expense,Payment,26743.16
2021-01-08,expense,Payment,27307.77
2021-01-08,expense,Payment,10504.04
2021-01-08,expense,Transfer,1148892.85
2021-01-08,expense,Transfer,293242.88
2021-01-08,expense,Payment,9779.45
2021-01-08,income,Cash_in,84173.05
2021-01-08,expense,Cash_out,144302.61
2021-01-08,expense,Payment,2755.31
2021-01-08,expense,Payment,981.32
2021-01-08,expense,Payment,2893.71
2021-01-08,expense,Payment,16204.04
2021-01-08,expense,Payment,5854.56
2021-01-08,expense,Payment,36396.11
2021-01-08,expense,Payment,7440.16
2021-01-08,expense,Payment,77.85
2021-01-08,expense,Payment,9932.7
2021-01-08,expense,Payment,8051.14
2021-01-08,expense,Payment,25042.4
2021-01-08,expense,Payment,24281.82
2021-01-08,expense,Payment,1023.83
2021-01-08,expense,Payment,11556.13
2021-01-08,expense,Payment,13404.03
2021-01-08,expense,Payment,4949.31
2021-01-08,expense,Payment,9058.42
2021-01-08,expense,Payment,24668.78
2021-01-08,expense,Payment,578.95
2021-01-08,expense,Payment,2472.88
2021-01-08,expense,Payment,2344.22
2021-01-08,expense,Payment,3222.16
2021-01-08,income,Cash_in,372114.46
2021-01-08,expense,Payment,74.03
2021-01-08,expense,Debit,1711.77
2021-01-08,expense,Payment,1962.36
2021-01-08,expense,Transfer,549259.08
2021-01-08,expense,Payment,9847.25
2021-01-08,expense,Cash_out,264467.77
2021-01-08,expense,Cash_out,468780.55
2021-01-08,expense,Cash_out,416652.0
2021-01-08,expense,Cash_out,509393.21
2021-01-08,expense,Cash_out,108483.62
2021-01-08,expense,Cash_out,107914.85
2021-01-08,expense,Cash_out,185048.61
2021-01-08,expense,Cash_out,395426.49
2021-01-08,expense,Cash_out,306298.68
2021-01-08,expense,Cash_out,284318.15
2021-01-08,expense,Cash_out,287552.96
2021-01-08,expense,Cash_out,146974.28
2021-01-08,expense,Cash_out,264172.35
2021-01-08,expense,Cash_out,196762.59
2021-01-08,expense,Cash_out,36876.32
2021-01-08,expense,Cash_out,306288.39
2021-01-08,expense,Cash_out,124611.86
2021-01-08,expense,Cash_out,281.81
2021-01-08,expense,Cash_out,23850.09
2021-01-08,expense,Cash_out,60871.3
2021-01-08,expense,Cash_out,74271.18
2021-01-08,expense,Cash_out,113558.49
2021-01-08,expense,Cash_out,211375.65
2021-01-08,expense,Cash_out,113956.97
2021-01-08,expense,Cash_out,686995.42
2021-01-08,expense,Cash_out,160873.16
2021-01-08,expense,Cash_out,135809.08
2021-01-08,expense,Cash_out,517873.52
2021-01-08,expense,Cash_out,175934.86
2021-01-08,expense,Cash_out,375750.62
2021-01-08,expense,Cash_out,155127.91
2021-01-08,expense,Cash_out,317901.71
2021-01-08,expense,Cash_out,250091.9
2021-01-08,expense,Cash_out,317341.11
2021-01-08,expense,Cash_out,4653.27
2021-01-08,expense,Cash_out,94015.58
2021-01-08,expense,Cash_out,211052.45
2021-01-08,expense,Cash_out,355704.45
2021-01-08,expense,Cash_out,15698.11
2021-01-08,expense,Cash_out,162888.25
2021-01-08,expense,Cash_out,14326.62
2021-01-08,expense,Cash_out,185143.45
2021-01-08,expense,Cash_out,82145.38
2021-01-08,expense,Cash_out,126039.05
2021-01-08,expense,Cash_out,84868.29
2021-01-08,expense,Payment,2881.22
2021-01-08,expense,Payment,2368.03
2021-01-08,expense,Payment,768.73
2021-01-08,expense,Cash_out,83107.36
2021-01-08,expense,Cash_out,35263.84
2021-01-08,expense,Payment,8226.64
2021-01-08,expense,Transfer,666529.24
2021-01-08,expense,Cash_out,291969.46
2021-01-08,expense,Payment,5527.89
2021-01-08,expense,Cash_out,522992.77
2021-01-08,expense,Transfer,663821.77
2021-01-08,expense,Transfer,741192.56
2021-01-08,expense,Cash_out,39708.47
2021-01-08,expense,Transfer,149038.98
2021-01-08,expense,Payment,8589.8
2021-01-08,expense,Cash_out,32219.37
2021-01-08,income,Cash_in,125323.73
2021-01-08,income,Cash_in,54866.7
2021-01-08,expense,Payment,9488.93
2021-01-08,expense,Transfer,425414.89
2021-01-08,expense,Payment,8565.69
2021-01-08,expense,Cash_out,17696.79
2021-01-08,expense,Payment,10169.38
2021-01-08,expense,Payment,11571.96
2021-01-08,expense,Payment,6401.25
2021-01-08,income,Cash_in,141854.93
2021-01-08,expense,Payment,35095.13
2021-01-08,income,Cash_in,71627.41
2021-01-08,expense,Payment,5984.32
2021-01-08,expense,Payment,9125.11
2021-01-08,expense,Payment,7835.33
2021-01-08,expense,Payment,9254.51
2021-01-08,expense,Cash_out,212706.01
2021-01-08,expense,Payment,8624.12
2021-01-08,expense,Transfer,381681.97
2021-01-08,expense,Transfer,180658.21
2021-01-08,income,Cash_in,202596.59
2021-01-08,income,Cash_in,68649.97
2021-01-08,income,Cash_in,68958.52
2021-01-08,income,Cash_in,322625.4
2021-01-08,income,Cash_in,343032.59
2021-01-08,income,Cash_in,431488.0
2021-01-08,income,Cash_in,212096.58
2021-01-08,income,Cash_in,25187.17
2021-01-08,income,Cash_in,53463.81
2021-01-08,income,Cash_in,11730.15
2021-01-08,income,Cash_in,41469.6
2021-01-08,income,Cash_in,137342.37
2021-01-08,income,Cash_in,168485.79
2021-01-08,income,Cash_in,178570.21
2021-01-08,income,Cash_in,154825.26
2021-01-08,income,Cash_in,389240.28
2021-01-08,income,Cash_in,245032.37
2021-01-08,income,Cash_in,73691.14
2021-01-08,income,Cash_in,48283.25
2021-01-08,income,Cash_in,72719.83
2021-01-08,income,Cash_in,174206.92
2021-01-08,expense,Debit,328.74
2021-01-08,income,Cash_in,4946.41
2021-01-08,expense,Cash_out,225361.31
2021-01-08,expense,Cash_out,23361.01
2021-01-08,expense,Cash_out,165572.03
2021-01-08,expense,Payment,11820.17
2021-01-08,expense,Payment,9835.23
2021-01-08,expense,Cash_out,256505.94
2021-01-08,expense,Payment,13236.38
2021-01-08,expense,Cash_out,3827.55
2021-01-08,expense,Cash_out,244187.62
2021-01-08,expense,Payment,12638.03
2021-01-08,expense,Payment,23789.18
2021-01-08,expense,Payment,6825.8
2021-01-08,expense,Cash_out,204041.39
2021-01-08,expense,Payment,10587.28
2021-01-08,expense,Cash_out,203718.19
2021-01-08,expense,Payment,6670.26
2021-01-08,expense,Payment,828.33
2021-01-08,expense,Cash_out,86491.91
2021-01-08,expense,Payment,4028.75
2021-01-08,expense,Payment,15483.16
2021-01-08,expense,Payment,14811.62
2021-01-08,expense,Payment,8484.38
2021-01-08,expense,Payment,13375.88
2021-01-08,expense,Payment,17121.61
2021-01-08,expense,Payment,9683.58
2021-01-08,expense,Payment,38281.15
2021-01-08,expense,Payment,6545.11
2021-01-08,expense,Payment,13079.03
2021-01-08,expense,Payment,58.01
2021-01-08,expense,Cash_out,214690.23
2021-01-08,expense,Debit,1117.02
2021-01-08,expense,Payment,44504.38
2021-01-08,expense,Cash_out,369982.31
2021-01-08,expense,Cash_out,294768.5
2021-01-08,expense,Transfer,282530.32
2021-01-08,expense,Cash_out,41131.49
2021-01-08,expense,Transfer,543242.41
2021-01-08,expense,Payment,2669.68
2021-01-08,expense,Cash_out,405407.28
2021-01-08,expense,Payment,1799.59
2021-01-08,expense,Payment,2078.83
2021-01-08,expense,Transfer,372028.68
2021-01-08,expense,Payment,6848.2
2021-01-08,expense,Cash_out,88449.79
2021-01-08,expense,Payment,2145.17
2021-01-08,expense,Cash_out,392552.2
2021-01-08,expense,Payment,4106.07
2021-01-08,expense,Payment,778.13
2021-01-08,income,Cash_in,292958.24
2021-01-08,expense,Cash_out,134392.6
2021-01-08,expense,Payment,12035.4
2021-01-08,expense,Payment,5146.68
2021-01-08,expense,Cash_out,397864.07
