date,transaction_type,category,amount
2021-01-09,expense,Payment,9584.1
2021-01-09,expense,Payment,11565.56
2021-01-09,expense,Payment,3901.08
2021-01-09,expense,Payment,10022.57
2021-01-09,expense,Payment,31440.89
2021-01-09,expense,Payment,6404.89
2021-01-09,expense,Payment,22147.59
2021-01-09,expense,Payment,4098.63
2021-01-09,expense,Payment,1833.74
2021-01-09,income,Cash_in,151493.28
2021-01-09,expense,Payment,12989.88
2021-01-09,expense,Payment,10751.78
2021-01-09,expense,Payment,13374.87
2021-01-09,expense,Transfer,665742.2
2021-01-09,expense,Cash_out,41828.77
2021-01-09,expense,Cash_out,239083.86
2021-01-09,expense,Payment,5254.17
2021-01-09,expense,Transfer,1486856.84
2021-01-09,expense,Payment,36244.73
2021-01-09,expense,Payment,12538.62
2021-01-09,expense,Payment,23941.54
2021-01-09,expense,Cash_out,65452.2
2021-01-09,expense,Cash_out,250048.91
2021-01-09,expense,Cash_out,77798.01
2021-01-09,expense,Payment,6870.89
2021-01-09,expense,Cash_out,218628.22
2021-01-09,income,Cash_in,167806.75
2021-01-09,expense,Cash_out,490997.66
2021-01-09,expense,Cash_out,7296.85
2021-01-09,expense,Cash_out,209000.55
2021-01-09,expense,Cash_out,40349.69
2021-01-09,expense,Cash_out,222832.77
2021-01-09,expense,Cash_out,553658.46
2021-01-09,expense,Cash_out,423581.09
2021-01-09,expense,Cash_out,59210.5
2021-01-09,expense,Cash_out,16940.2
2021-01-09,expense,Cash_out,32033.17
2021-01-09,expense,Cash_out,26591.79
2021-01-09,expense,Cash_out,52765.68
2021-01-09,expense,Cash_out,80151.24
2021-01-09,expense,Cash_out,149280.96
2021-01-09,expense,Cash_out,401231.68
2021-01-09,income,Cash_in,132245.67
2021-01-09,expense,Cash_out,69843.32
2021-01-09,expense,Payment,6381.53
2021-01-09,expense,Payment,4371.91
2021-01-09,expense,Payment,6549.13
2021-01-09,income,Cash_in,106595.3
2021-01-09,expense,Payment,6393.25
2021-01-09,expense,Cash_out,212079.9
2021-01-09,expense,Cash_out,82699.44
2021-01-09,expense,Cash_out,189837.39
2021-01-09,income,Cash_in,131533.14
2021-01-09,expense,Payment,18902.96
2021-01-09,expense,Payment,12270.93
2021-01-09,expense,Payment,13464.63
2021-01-09,expense,Payment,45009.29
2021-01-09,expense,Payment,1598.14
2021-01-09,expense,Payment,21762.97
