date,transaction_type,category,amount
2021-01-09,expense,Payment,15502.37
2021-01-09,expense,Transfer,712969.43
2021-01-09,expense,Transfer,187275.91
2021-01-09,expense,Transfer,111590.13
2021-01-09,expense,Transfer,173258.02
2021-01-09,expense,Transfer,376759.34
2021-01-09,expense,Transfer,2181889.84
2021-01-09,expense,Transfer,2350.68
2021-01-09,expense,Transfer,629050.68
2021-01-09,expense,Transfer,194751.48
2021-01-09,expense,Transfer,929543.53
2021-01-09,expense,Transfer,595344.79
2021-01-09,expense,Transfer,350152.07
2021-01-09,expense,Transfer,118551.68
2021-01-09,expense,Transfer,283482.96
2021-01-09,expense,Transfer,83211.97
2021-01-09,expense,Transfer,635772.11
2021-01-09,expense,Transfer,106246.99
2021-01-09,income,Cash_in,163738.59
2021-01-09,income,Cash_in,334631.32
2021-01-09,expense,Cash_out,408211.34
2021-01-09,expense,Transfer,2200742.18
2021-01-09,expense,Payment,20066.83
2021-01-09,expense,Transfer,9420.25
2021-01-09,expense,Transfer,3535782.58
2021-01-09,expense,Transfer,224428.04
2021-01-09,expense,Transfer,1408246.73
2021-01-09,income,Cash_in,65870.57
2021-01-09,expense,Cash_out,245393.79
2021-01-09,expense,Transfer,1670535.15
2021-01-09,expense,Cash_out,133323.63
2021-01-09,expense,Cash_out,95570.16
2021-01-09,expense,Payment,12267.63
2021-01-09,expense,Payment,40547.1
2021-01-09,expense,Payment,1632.79
2021-01-09,expense,Cash_out,193573.11
2021-01-09,expense,Payment,14632.87
2021-01-09,expense,Payment,8975.81
2021-01-09,expense,Payment,30032.21
2021-01-09,expense,Payment,37313.78
2021-01-09,expense,Payment,16626.39
2021-01-09,expense,Payment,697.59
2021-01-09,expense,Payment,13479.27
2021-01-09,expense,Payment,8065.79
2021-01-09,expense,Cash_out,38127.22
2021-01-09,expense,Payment,3392.53
2021-01-09,expense,Cash_out,248410.79
2021-01-09,income,Cash_in,35899.18
2021-01-09,expense,Cash_out,464160.17
2021-01-09,expense,Cash_out,69012.67
2021-01-09,expense,Cash_out,107864.89
2021-01-09,expense,Payment,5266.86
2021-01-09,expense,Payment,32640.97
2021-01-09,expense,Payment,15506.86
2021-01-09,expense,Transfer,116462.86
2021-01-09,expense,Payment,29383.95
2021-01-09,income,Cash_in,274098.0
2021-01-09,expense,Payment,4170.1
2021-01-09,expense,Payment,14648.5
2021-01-09,expense,Transfer,749583.72
2021-01-09,expense,Transfer,2174268.05
2021-01-09,expense,Transfer,165220.17
2021-01-09,expense,Transfer,61709.15
2021-01-09,expense,Transfer,317675.58
2021-01-09,expense,Transfer,401981.44
2021-01-09,expense,Transfer,474878.71
2021-01-09,expense,Transfer,99781.43
2021-01-09,expense,Transfer,670557.48
2021-01-09,expense,Transfer,414432.4
2021-01-09,expense,Transfer,1166855.09
2021-01-09,expense,Payment,5586.54
2021-01-09,expense,Debit,4747.48
2021-01-09,expense,Cash_out,164313.08
2021-01-09,expense,Payment,20666.82
2021-01-09,expense,Cash_out,359570.73
2021-01-09,expense,Cash_out,129685.52
2021-01-09,income,Cash_in,76727.23
2021-01-09,expense,Payment,2847.0
2021-01-09,expense,Transfer,696378.18
2021-01-09,income,Cash_in,202465.46
2021-01-09,expense,Cash_out,281388.84
2021-01-09,expense,Cash_out,43286.0
2021-01-09,income,Cash_in,283189.75
2021-01-09,expense,Payment,11550.24
2021-01-09,expense,Cash_out,277236.03
2021-01-09,expense,Payment,22017.7
2021-01-09,expense,Cash_out,210981.46
2021-01-09,expense,Cash_out,309506.66
2021-01-09,income,Cash_in,251434.5
2021-01-09,expense,Transfer,3191860.8
2021-01-09,expense,Payment,17057.56
2021-01-09,expense,Cash_out,177067.44
2021-01-09,expense,Cash_out,79126.07
2021-01-09,expense,Cash_out,58317.45
2021-01-09,expense,Transfer,746696.76
2021-01-09,expense,Transfer,442598.81
2021-01-09,expense,Transfer,1927290.46
2021-01-09,expense,Transfer,1074002.42
2021-01-09,expense,Transfer,756498.35
2021-01-09,expense,Transfer,330413.57
2021-01-09,expense,Transfer,699242.88
2021-01-09,expense,Transfer,465059.38
2021-01-09,expense,Transfer,79672.6
2021-01-09,expense,Transfer,60872.04
2021-01-09,expense,Transfer,1503789.36
2021-01-09,expense,Transfer,19430.77
2021-01-09,expense,Transfer,786856.7
2021-01-09,expense,Transfer,250905.22
2021-01-09,expense,Transfer,51936.48
2021-01-09,income,Cash_in,64203.98
2021-01-09,expense,Cash_out,290113.71
2021-01-09,expense,Payment,2723.88
2021-01-09,expense,Cash_out,159839.85
2021-01-09,expense,Cash_out,151726.21
