date,transaction_type,category,amount
2021-01-05,expense,Payment,4287.23
2021-01-05,expense,Payment,2513.72
2021-01-05,expense,Payment,2305.22
2021-01-05,expense,Payment,4610.54
2021-01-05,expense,Payment,4205.98
2021-01-05,expense,Payment,11691.84
2021-01-05,expense,Payment,2011.87
2021-01-05,expense,Transfer,102359.17
2021-01-05,expense,Cash_out,89293.11
2021-01-05,expense,Payment,3743.99
2021-01-05,expense,Payment,9675.69
2021-01-05,expense,Payment,3212.82
2021-01-05,expense,Payment,1723.33
2021-01-05,expense,Payment,12603.14
2021-01-05,expense,Payment,2689.55
2021-01-05,expense,Payment,3225.49
2021-01-05,expense,Payment,4397.58
2021-01-05,expense,Payment,195.22
2021-01-05,expense,Cash_out,81917.31
2021-01-05,expense,Cash_out,38326.82
2021-01-05,expense,Payment,2520.08
2021-01-05,expense,Payment,6988.56
2021-01-05,expense,Payment,1270.66
2021-01-05,expense,Payment,2205.72
2021-01-05,expense,Payment,2892.22
2021-01-05,expense,Payment,3181.68
2021-01-05,expense,Payment,13702.52
2021-01-05,expense,Payment,1574.63
2021-01-05,expense,Payment,2573.24
2021-01-05,expense,Payment,952.87
2021-01-05,expense,Payment,3143.95
2021-01-05,expense,Transfer,60726.57
2021-01-05,expense,Cash_out,60726.57
2021-01-05,expense,Payment,2354.7
2021-01-05,expense,Payment,5301.12
2021-01-05,expense,Payment,40156.69
2021-01-05,expense,Payment,10227.49
2021-01-05,expense,Payment,8411.86
2021-01-05,expense,Debit,1207.85
2021-01-05,expense,Payment,3728.6
2021-01-05,expense,Payment,12472.53
2021-01-05,expense,Payment,469.63
2021-01-05,expense,Cash_out,49804.17
2021-01-05,expense,Payment,5693.64
2021-01-05,expense,Payment,7840.38
2021-01-05,expense,Payment,1967.35
2021-01-05,expense,Payment,4260.13
2021-01-05,expense,Payment,7959.58
2021-01-05,expense,Payment,5080.22
2021-01-05,expense,Payment,360.38
2021-01-05,expense,Payment,7683.38
2021-01-05,expense,Payment,6453.51
2021-01-05,expense,Payment,2161.3
2021-01-05,expense,Payment,6823.03
2021-01-05,expense,Payment,8343.34
2021-01-05,expense,Payment,3141.09
2021-01-05,expense,Debit,1826.28
2021-01-05,expense,Payment,1216.39
2021-01-05,expense,Payment,2088.53
2021-01-05,expense,Payment,2558.03
2021-01-05,expense,Payment,26921.32
2021-01-05,expense,Payment,12438.52
2021-01-05,expense,Payment,5743.03
2021-01-05,expense,Payment,472.71
2021-01-05,expense,Payment,7002.74
2021-01-05,expense,Payment,953.21
2021-01-05,expense,Payment,822.37
2021-01-05,expense,Payment,368.56
2021-01-05,expense,Transfer,92036.54
2021-01-05,expense,Transfer,166567.98
2021-01-05,expense,Transfer,1915470.93
2021-01-05,expense,Transfer,339163.04
2021-01-05,expense,Transfer,41139.2
2021-01-05,expense,Transfer,1716502.82
2021-01-05,expense,Transfer,1097510.65
2021-01-05,expense,Transfer,103759.56
2021-01-05,expense,Transfer,59691.76
2021-01-05,expense,Payment,7561.15
2021-01-05,expense,Payment,25625.94
2021-01-05,expense,Payment,3032.18
2021-01-05,expense,Payment,4758.17
2021-01-05,expense,Payment,538.17
2021-01-05,expense,Payment,3726.93
2021-01-05,expense,Payment,14368.08
2021-01-05,expense,Payment,6079.77
2021-01-05,expense,Payment,5274.02
2021-01-05,expense,Payment,6678.65
2021-01-05,expense,Debit,858.71
2021-01-05,expense,Payment,1405.7
2021-01-05,expense,Payment,2092.99
2021-01-05,expense,Payment,6324.03
2021-01-05,expense,Payment,2399.58
2021-01-05,expense,Payment,3044.66
2021-01-05,expense,Debit,4397.38
2021-01-05,expense,Payment,5304.33
2021-01-05,expense,Payment,5267.26
2021-01-05,expense,Payment,4826.29
2021-01-05,expense,Payment,227.6
2021-01-05,expense,Payment,15920.5
2021-01-05,expense,Payment,3646.47
2021-01-05,expense,Payment,1263.04
2021-01-05,expense,Payment,1808.31
