date,transaction_type,category,amount
2021-01-09,income,Cash_in,394089.24
2021-01-09,income,Cash_in,26758.83
2021-01-09,income,Cash_in,667108.91
2021-01-09,income,Cash_in,95383.32
2021-01-09,income,Cash_in,72269.03
2021-01-09,income,Cash_in,149573.41
2021-01-09,income,Cash_in,254503.6
2021-01-09,income,Cash_in,9405.21
2021-01-09,income,Cash_in,120845.66
2021-01-09,income,Cash_in,71916.55
2021-01-09,income,Cash_in,112291.4
2021-01-09,income,Cash_in,129301.32
2021-01-09,income,Cash_in,87292.09
2021-01-09,income,Cash_in,104813.2
2021-01-09,income,Cash_in,3945.6
2021-01-09,income,Cash_in,132868.18
2021-01-09,income,Cash_in,4792.85
2021-01-09,income,Cash_in,17619.56
2021-01-09,income,Cash_in,59792.91
2021-01-09,income,Cash_in,74145.11
2021-01-09,income,Cash_in,246992.94
2021-01-09,income,Cash_in,225258.16
2021-01-09,income,Cash_in,113654.69
2021-01-09,income,Cash_in,60925.49
2021-01-09,income,Cash_in,46388.49
2021-01-09,income,Cash_in,122487.44
2021-01-09,income,Cash_in,327979.11
2021-01-09,income,Cash_in,666052.56
2021-01-09,income,Cash_in,273242.24
2021-01-09,income,Cash_in,264452.11
2021-01-09,income,Cash_in,536339.53
2021-01-09,income,Cash_in,31632.43
2021-01-09,income,Cash_in,382136.3
2021-01-09,income,Cash_in,64972.4
2021-01-09,income,Cash_in,281210.27
2021-01-09,income,Cash_in,6003.61
2021-01-09,income,Cash_in,182530.74
2021-01-09,income,Cash_in,476898.0
2021-01-09,income,Cash_in,16833.07
2021-01-09,income,Cash_in,284302.7
2021-01-09,income,Cash_in,74744.76
2021-01-09,income,Cash_in,112582.77
2021-01-09,income,Cash_in,195914.15
2021-01-09,income,Cash_in,124432.64
2021-01-09,income,Cash_in,124216.92
2021-01-09,income,Cash_in,99688.7
2021-01-09,income,Cash_in,74524.72
2021-01-09,income,Cash_in,159493.3
2021-01-09,income,Cash_in,71290.03
2021-01-09,income,Cash_in,152238.63
2021-01-09,income,Cash_in,170816.43
2021-01-09,income,Cash_in,164330.35
2021-01-09,income,Cash_in,23350.65
2021-01-09,income,Cash_in,194324.82
2021-01-09,income,Cash_in,354948.75
2021-01-09,income,Cash_in,294383.11
2021-01-09,income,Cash_in,22289.94
