date,transaction_type,category,amount
2021-01-10,expense,Transfer,137956.4
2021-01-10,expense,Transfer,26166.25
2021-01-10,expense,Payment,7163.82
2021-01-10,expense,Transfer,556419.16
2021-01-10,expense,Transfer,358495.02
2021-01-10,expense,Cash_out,370775.68
2021-01-10,income,Cash_in,171291.89
2021-01-10,expense,Cash_out,34920.64
2021-01-10,expense,Payment,7125.54
2021-01-10,income,Cash_in,127636.73
2021-01-10,expense,Cash_out,182154.5
2021-01-10,expense,Cash_out,312369.73
2021-01-10,expense,Cash_out,170166.24
2021-01-10,expense,Cash_out,163586.23
2021-01-10,expense,Cash_out,395543.42
2021-01-10,expense,Cash_out,246029.97
2021-01-10,expense,Cash_out,415347.09
2021-01-10,expense,Cash_out,242617.26
2021-01-10,expense,Cash_out,3635.58
2021-01-10,expense,Cash_out,251798.6
2021-01-10,expense,Cash_out,64400.04
2021-01-10,expense,Cash_out,7220.43
2021-01-10,expense,Cash_out,28145.74
2021-01-10,expense,Cash_out,228876.28
2021-01-10,expense,Cash_out,157365.04
2021-01-10,expense,Cash_out,174887.6
2021-01-10,expense,Cash_out,129605.63
2021-01-10,expense,Cash_out,166746.67
2021-01-10,expense,Cash_out,199671.23
2021-01-10,expense,Cash_out,74066.38
2021-01-10,expense,Cash_out,240312.57
2021-01-10,expense,Cash_out,257557.17
2021-01-10,expense,Cash_out,205944.24
2021-01-10,expense,Cash_out,401989.39
2021-01-10,expense,Cash_out,17495.03
2021-01-10,expense,Transfer,2363091.13
2021-01-10,expense,Debit,4364.47
2021-01-10,expense,Cash_out,195810.91
2021-01-10,expense,Payment,13636.44
2021-01-10,expense,Payment,21665.3
2021-01-10,expense,Payment,749.14
2021-01-10,expense,Transfer,2756161.7
2021-01-10,expense,Cash_out,360647.92
2021-01-10,income,Cash_in,114686.18
2021-01-10,income,Cash_in,210113.94
2021-01-10,expense,Cash_out,57715.39
2021-01-10,expense,Payment,5555.85
2021-01-10,income,Cash_in,202289.43
2021-01-10,expense,Payment,6397.93
2021-01-10,expense,Cash_out,57585.43
2021-01-10,expense,Payment,11436.86
2021-01-10,expense,Cash_out,178179.06
2021-01-10,expense,Cash_out,478690.18
2021-01-10,expense,Payment,4558.07
2021-01-10,expense,Transfer,2236023.15
2021-01-10,expense,Cash_out,526805.29
2021-01-10,income,Cash_in,255313.67
2021-01-10,expense,Payment,18330.77
2021-01-10,expense,Payment,3569.37
2021-01-10,expense,Payment,14103.25
2021-01-10,expense,Cash_out,566671.42
2021-01-10,expense,Payment,7782.96
2021-01-10,expense,Cash_out,137493.57
2021-01-10,expense,Cash_out,106695.05
2021-01-10,expense,Debit,2421.73
2021-01-10,expense,Cash_out,298210.7
2021-01-10,expense,Cash_out,8474.28
2021-01-10,expense,Cash_out,186882.3
2021-01-10,expense,Cash_out,128167.86
2021-01-10,expense,Cash_out,490044.73
2021-01-10,expense,Cash_out,120669.26
2021-01-10,expense,Cash_out,184802.29
2021-01-10,expense,Cash_out,153466.6
2021-01-10,expense,Cash_out,109332.17
2021-01-10,expense,Cash_out,19746.82
2021-01-10,expense,Cash_out,1047.79
2021-01-10,expense,Cash_out,278413.51
2021-01-10,expense,Cash_out,187707.09
2021-01-10,expense,Cash_out,118750.15
2021-01-10,expense,Cash_out,51927.19
2021-01-10,expense,Cash_out,349342.28
2021-01-10,expense,Cash_out,11974.26
2021-01-10,expense,Cash_out,175644.49
2021-01-10,expense,Cash_out,179328.91
2021-01-10,expense,Cash_out,71394.23
2021-01-10,expense,Cash_out,34837.4
2021-01-10,expense,Transfer,1666034.76
2021-01-10,expense,Cash_out,168088.73
2021-01-10,expense,Cash_out,558956.39
2021-01-10,expense,Cash_out,89388.83
2021-01-10,expense,Cash_out,365526.78
2021-01-10,expense,Payment,20963.09
2021-01-10,expense,Payment,28933.38
2021-01-10,income,Cash_in,95563.04
2021-01-10,expense,Transfer,512820.56
2021-01-10,expense,Payment,13636.15
2021-01-10,expense,Payment,31563.1
2021-01-10,expense,Payment,3877.04
2021-01-10,expense,Cash_out,378953.97
2021-01-10,expense,Cash_out,124087.04
2021-01-10,expense,Cash_out,400789.87
2021-01-10,expense,Payment,18055.67
2021-01-10,income,Cash_in,75538.22
2021-01-10,expense,Cash_out,478028.36
2021-01-10,expense,Payment,2525.99
2021-01-10,expense,Payment,19706.36
2021-01-10,expense,Payment,95.4
2021-01-10,expense,Payment,45450.14
2021-01-10,expense,Transfer,222480.56
2021-01-10,expense,Payment,11688.28
2021-01-10,expense,Payment,24684.04
2021-01-10,income,Cash_in,281745.69
2021-01-10,expense,Cash_out,392725.84
2021-01-10,expense,Payment,26843.75
2021-01-10,expense,Payment,14554.91
2021-01-10,expense,Cash_out,88916.35
2021-01-10,expense,Transfer,712616.88
2021-01-10,expense,Transfer,59282.39
2021-01-10,expense,Transfer,724112.12
2021-01-10,expense,Transfer,482585.52
2021-01-10,expense,Transfer,1257493.92
2021-01-10,expense,Transfer,51565.62
2021-01-10,expense,Transfer,189842.23
2021-01-10,expense,Transfer,86526.56
2021-01-10,expense,Transfer,212329.85
2021-01-10,expense,Transfer,455920.54
2021-01-10,expense,Transfer,271789.92
2021-01-10,expense,Transfer,86409.63
2021-01-10,expense,Transfer,306235.44
2021-01-10,expense,Transfer,93359.74
2021-01-10,expense,Transfer,198751.79
2021-01-10,expense,Transfer,56964.97
2021-01-10,expense,Transfer,775963.74
2021-01-10,expense,Transfer,599102.46
2021-01-10,expense,Transfer,2401462.55
2021-01-10,expense,Transfer,1663521.12
2021-01-10,expense,Transfer,461307.56
2021-01-10,expense,Transfer,1227420.21
2021-01-10,expense,Transfer,454912.26
2021-01-10,expense,Payment,13169.61
2021-01-10,income,Cash_in,353243.23
2021-01-10,expense,Cash_out,33370.38
2021-01-10,income,Cash_in,363413.29
2021-01-10,expense,Cash_out,164886.01
2021-01-10,expense,Transfer,2212413.4
2021-01-10,expense,Payment,2046.9
2021-01-10,income,Cash_in,241575.53
2021-01-10,expense,Payment,2110.48
2021-01-10,expense,Cash_out,200473.78
2021-01-10,income,Cash_in,209495.95
2021-01-10,expense,Payment,1871.2
2021-01-10,income,Cash_in,152718.22
2021-01-10,expense,Cash_out,128169.82
2021-01-10,expense,Cash_out,69918.87
2021-01-10,expense,Cash_out,308475.98
2021-01-10,income,Cash_in,217433.87
2021-01-10,expense,Cash_out,227821.56
2021-01-10,expense,Payment,5120.41
2021-01-10,income,Cash_in,97156.69
2021-01-10,expense,Payment,21220.3
2021-01-10,expense,Cash_out,69966.12
2021-01-10,expense,Payment,8005.23
2021-01-10,expense,Cash_out,227753.14
2021-01-10,income,Cash_in,23980.67
2021-01-10,expense,Payment,924.01
2021-01-10,expense,Payment,923.11
2021-01-10,expense,Payment,24859.63
2021-01-10,expense,Transfer,843631.38
2021-01-10,income,Cash_in,301749.2
2021-01-10,expense,Payment,5913.12
2021-01-10,expense,Payment,6507.01
2021-01-10,expense,Payment,19100.8
2021-01-10,income,Cash_in,333262.33
2021-01-10,expense,Cash_out,41123.49
2021-01-10,income,Cash_in,188889.8
2021-01-10,expense,Cash_out,150057.7
2021-01-10,expense,Payment,20975.27
2021-01-10,expense,Payment,16968.43
2021-01-10,expense,Payment,8793.02
2021-01-10,expense,Payment,26405.56
2021-01-10,expense,Cash_out,136591.62
2021-01-10,expense,Cash_out,26539.37
2021-01-10,income,Cash_in,360545.38
2021-01-10,income,Cash_in,200378.56
2021-01-10,income,Cash_in,196988.63
2021-01-10,income,Cash_in,341349.88
2021-01-10,income,Cash_in,128892.13
2021-01-10,income,Cash_in,278496.3
2021-01-10,income,Cash_in,167738.62
2021-01-10,income,Cash_in,41733.06
2021-01-10,income,Cash_in,272854.23
2021-01-10,income,Cash_in,128237.54
2021-01-10,income,Cash_in,126597.15
2021-01-10,income,Cash_in,159677.28
2021-01-10,income,Cash_in,224110.96
2021-01-10,income,Cash_in,134791.03
2021-01-10,income,Cash_in,548155.32
2021-01-10,income,Cash_in,82849.01
2021-01-10,income,Cash_in,425163.26
2021-01-10,income,Cash_in,75502.8
2021-01-10,income,Cash_in,170706.84
2021-01-10,expense,Payment,8621.49
2021-01-10,expense,Transfer,905712.1
2021-01-10,expense,Transfer,843030.05
2021-01-10,expense,Payment,1630.52
2021-01-10,expense,Payment,16280.7
2021-01-10,expense,Payment,4657.92
2021-01-10,expense,Payment,9451.7
2021-01-10,expense,Payment,16442.12
2021-01-10,expense,Payment,4510.53
2021-01-10,expense,Payment,1081.73
2021-01-10,expense,Payment,1836.59
2021-01-10,expense,Payment,1071.52
2021-01-10,expense,Payment,3986.7
2021-01-10,expense,Payment,14539.6
2021-01-10,expense,Payment,7010.66
2021-01-10,income,Cash_in,10602.91
2021-01-10,expense,Cash_out,83015.31
2021-01-10,expense,Cash_out,190036.09
2021-01-10,expense,Cash_out,78594.39
2021-01-10,expense,Cash_out,145675.26
2021-01-10,expense,Cash_out,177054.93
2021-01-10,expense,Cash_out,259175.27
2021-01-10,expense,Cash_out,30700.16
2021-01-10,expense,Cash_out,117599.25
2021-01-10,expense,Cash_out,122869.85
2021-01-10,expense,Cash_out,39211.54
2021-01-10,expense,Cash_out,78220.28
2021-01-10,expense,Cash_out,55223.86
2021-01-10,income,Cash_in,521109.92
2021-01-10,expense,Payment,3118.81
2021-01-10,expense,Payment,3868.48
2021-01-10,expense,Transfer,2640757.29
2021-01-10,expense,Payment,2218.52
2021-01-10,expense,Cash_out,180088.03
2021-01-10,expense,Payment,18315.01
2021-01-10,expense,Payment,10569.87
2021-01-10,expense,Payment,484.83
2021-01-10,expense,Payment,3517.73
2021-01-10,expense,Debit,4899.23
2021-01-10,expense,Cash_out,550320.31
2021-01-10,expense,Payment,3150.93
2021-01-10,expense,Payment,22572.18
2021-01-10,expense,Payment,4025.09
2021-01-10,expense,Cash_out,87702.41
2021-01-10,expense,Payment,2117.93
2021-01-10,expense,Cash_out,399786.19
2021-01-10,expense,Payment,5582.35
2021-01-10,expense,Payment,24572.44
2021-01-10,expense,Cash_out,130097.16
2021-01-10,income,Cash_in,284973.7
2021-01-10,expense,Cash_out,456123.54
2021-01-10,expense,Payment,2626.35
2021-01-10,income,Cash_in,54965.97
2021-01-10,expense,Cash_out,296699.85
2021-01-10,income,Cash_in,55394.81
2021-01-10,expense,Cash_out,502779.0
2021-01-10,expense,Payment,9256.28
2021-01-10,expense,Cash_out,13565.35
2021-01-10,expense,Cash_out,616376.72
2021-01-10,income,Cash_in,242676.64
2021-01-10,expense,Payment,25553.16
2021-01-10,expense,Payment,16523.93
2021-01-10,expense,Payment,42540.99
2021-01-10,expense,Payment,1480.42
2021-01-10,expense,Payment,928.2
2021-01-10,expense,Payment,7810.03
2021-01-10,expense,Payment,16091.58
2021-01-10,expense,Payment,19369.18
2021-01-10,expense,Payment,14760.05
2021-01-10,expense,Payment,14054.6
2021-01-10,expense,Payment,20608.21
2021-01-10,expense,Payment,626.71
2021-01-10,expense,Payment,3917.19
2021-01-10,expense,Payment,1927.21
2021-01-10,expense,Payment,7565.4
2021-01-10,expense,Payment,2366.15
2021-01-10,expense,Payment,5624.57
2021-01-10,expense,Payment,3911.22
2021-01-10,expense,Payment,2265.98
2021-01-10,expense,Payment,13431.57
2021-01-10,expense,Payment,7993.26
2021-01-10,expense,Payment,13053.05
2021-01-10,expense,Transfer,385118.27
2021-01-10,expense,Cash_out,326651.6
2021-01-10,expense,Transfer,2763688.34
2021-01-10,expense,Cash_out,79704.45
2021-01-10,expense,Transfer,2595097.73
2021-01-10,expense,Payment,13907.53
2021-01-10,expense,Payment,29112.4
2021-01-10,expense,Cash_out,462054.15
2021-01-10,expense,Transfer,1137328.0
2021-01-10,expense,Payment,36346.98
