date,transaction_type,category,amount
2021-01-09,expense,Cash_out,173040.03
2021-01-09,expense,Cash_out,65820.89
2021-01-09,expense,Cash_out,299931.87
2021-01-09,expense,Cash_out,162442.68
2021-01-09,expense,Payment,17647.59
2021-01-09,expense,Transfer,667956.11
2021-01-09,expense,Transfer,36372.5
2021-01-09,expense,Transfer,32726.99
2021-01-09,expense,Transfer,560670.7
2021-01-09,expense,Transfer,837459.8
2021-01-09,expense,Transfer,405806.27
2021-01-09,expense,Transfer,424953.5
2021-01-09,expense,Cash_out,73619.03
2021-01-09,expense,Payment,6490.42
2021-01-09,expense,Cash_out,1074.75
2021-01-09,expense,Cash_out,384906.86
2021-01-09,expense,Cash_out,628657.18
2021-01-09,expense,Cash_out,47052.72
2021-01-09,expense,Cash_out,652327.66
2021-01-09,expense,Cash_out,353037.83
2021-01-09,expense,Cash_out,284174.43
2021-01-09,expense,Cash_out,43104.3
2021-01-09,expense,Cash_out,204111.31
2021-01-09,expense,Cash_out,104605.93
2021-01-09,expense,Cash_out,84846.25
2021-01-09,expense,Cash_out,149360.1
2021-01-09,expense,Cash_out,29782.3
2021-01-09,expense,Cash_out,190098.02
2021-01-09,expense,Cash_out,269174.09
2021-01-09,expense,Cash_out,29878.38
2021-01-09,expense,Cash_out,68306.81
2021-01-09,expense,Cash_out,267609.06
2021-01-09,expense,Cash_out,25443.48
2021-01-09,expense,Cash_out,219624.53
2021-01-09,expense,Cash_out,55500.58
2021-01-09,expense,Cash_out,152698.09
2021-01-09,expense,Cash_out,41497.65
2021-01-09,expense,Cash_out,103386.31
2021-01-09,expense,Cash_out,16251.62
2021-01-09,expense,Cash_out,46827.27
2021-01-09,expense,Cash_out,354672.19
2021-01-09,expense,Cash_out,11622.09
2021-01-09,expense,Cash_out,77333.36
2021-01-09,expense,Cash_out,236708.72
2021-01-09,expense,Cash_out,83557.71
2021-01-09,expense,Cash_out,221656.42
2021-01-09,expense,Cash_out,63369.68
2021-01-09,expense,Cash_out,457527.08
2021-01-09,income,Cash_in,103982.63
2021-01-09,income,Cash_in,53732.25
2021-01-09,income,Cash_in,25474.53
2021-01-09,income,Cash_in,122613.13
2021-01-09,expense,Payment,4610.45
2021-01-09,expense,Payment,7593.13
2021-01-09,expense,Cash_out,127549.33
2021-01-09,expense,Payment,31045.11
2021-01-09,expense,Payment,4110.7
2021-01-09,expense,Cash_out,62353.16
2021-01-09,expense,Cash_out,159025.07
2021-01-09,expense,Payment,6470.42
2021-01-09,income,Cash_in,195413.52
2021-01-09,income,Cash_in,161704.34
2021-01-09,expense,Cash_out,28198.99
2021-01-09,expense,Payment,23872.05
2021-01-09,income,Cash_in,96423.16
2021-01-09,expense,Payment,345.8
2021-01-09,expense,Payment,9112.48
2021-01-09,expense,Transfer,254148.05
2021-01-09,income,Cash_in,489211.85
2021-01-09,expense,Cash_out,226450.91
2021-01-09,expense,Payment,15785.12
2021-01-09,income,Cash_in,4238.26
2021-01-09,expense,Cash_out,370317.36
2021-01-09,expense,Transfer,94289.55
2021-01-09,expense,Cash_out,252518.8
2021-01-09,expense,Payment,2771.93
2021-01-09,expense,Payment,46339.18
2021-01-09,expense,Payment,3744.71
2021-01-09,expense,Cash_out,83466.48
2021-01-09,expense,Cash_out,173979.4
2021-01-09,expense,Payment,26207.87
2021-01-09,income,Cash_in,124492.84
2021-01-09,income,Cash_in,83454.43
2021-01-09,income,Cash_in,66884.83
2021-01-09,income,Cash_in,563028.81
2021-01-09,income,Cash_in,11040.08
2021-01-09,income,Cash_in,188997.84
2021-01-09,income,Cash_in,442757.92
2021-01-09,income,Cash_in,282948.88
2021-01-09,income,Cash_in,201500.7
2021-01-09,income,Cash_in,227823.06
2021-01-09,income,Cash_in,103334.17
2021-01-09,income,Cash_in,120817.36
2021-01-09,income,Cash_in,182346.59
2021-01-09,income,Cash_in,400804.29
2021-01-09,income,Cash_in,83382.76
2021-01-09,income,Cash_in,410129.82
2021-01-09,income,Cash_in,47169.29
2021-01-09,income,Cash_in,37403.44
2021-01-09,income,Cash_in,19157.56
