date,transaction_type,category,amount
2021-01-11,expense,Payment,8590.29
2021-01-11,expense,Payment,56586.94
2021-01-11,expense,Payment,7499.06
2021-01-11,expense,Payment,12961.84
2021-01-11,expense,Payment,11603.85
2021-01-11,expense,Payment,7384.7
2021-01-11,income,Cash_in,37527.27
2021-01-11,expense,Payment,1857.18
2021-01-11,expense,Payment,25560.61
2021-01-11,expense,Payment,4321.65
2021-01-11,expense,Payment,3679.52
2021-01-11,expense,Payment,4731.43
2021-01-11,expense,Payment,19972.84
2021-01-11,expense,Payment,11432.98
2021-01-11,expense,Payment,18523.98
2021-01-11,expense,Payment,11524.6
2021-01-11,expense,Payment,12595.35
2021-01-11,expense,Payment,10268.93
2021-01-11,expense,Cash_out,223541.96
2021-01-11,expense,Payment,11674.58
2021-01-11,expense,Cash_out,101448.82
2021-01-11,expense,Transfer,1901854.98
2021-01-11,expense,Transfer,213703.61
2021-01-11,expense,Payment,10314.27
2021-01-11,expense,Payment,22388.5
2021-01-11,expense,Payment,10966.2
2021-01-11,income,Cash_in,156072.89
2021-01-11,expense,Cash_out,248557.46
2021-01-11,expense,Payment,25260.1
2021-01-11,expense,Payment,172.89
2021-01-11,income,Cash_in,329313.91
2021-01-11,expense,Payment,7091.0
2021-01-11,expense,Payment,1738.31
2021-01-11,income,Cash_in,368632.57
2021-01-11,expense,Payment,14025.24
2021-01-11,expense,Payment,26829.76
2021-01-11,expense,Cash_out,11863.84
2021-01-11,expense,Payment,23189.05
2021-01-11,expense,Payment,809.7
2021-01-11,expense,Payment,23478.43
2021-01-11,expense,Transfer,1036254.66
2021-01-11,expense,Payment,14257.56
2021-01-11,expense,Payment,42766.28
2021-01-11,expense,Payment,23418.35
2021-01-11,income,Cash_in,315336.17
2021-01-11,expense,Transfer,2368265.26
2021-01-11,expense,Payment,34083.44
2021-01-11,expense,Cash_out,143537.89
2021-01-11,income,Cash_in,155400.37
2021-01-11,expense,Payment,9342.99
2021-01-11,expense,Payment,13443.15
2021-01-11,expense,Payment,17094.79
2021-01-11,expense,Payment,552.74
2021-01-11,expense,Payment,21726.88
2021-01-11,expense,Cash_out,349767.55
2021-01-11,expense,Transfer,904504.41
2021-01-11,expense,Payment,17658.44
2021-01-11,expense,Cash_out,165376.04
2021-01-11,expense,Cash_out,364655.06
2021-01-11,expense,Cash_out,316508.89
2021-01-11,expense,Transfer,541003.78
2021-01-11,income,Cash_in,169091.58
2021-01-11,expense,Cash_out,114611.48
2021-01-11,expense,Transfer,2702071.22
2021-01-11,expense,Cash_out,236314.64
2021-01-11,income,Cash_in,317661.49
2021-01-11,income,Cash_in,305116.1
2021-01-11,expense,Payment,178.12
2021-01-11,income,Cash_in,196373.71
2021-01-11,expense,Cash_out,92014.17
2021-01-11,expense,Payment,3681.16
2021-01-11,expense,Payment,7992.42
2021-01-11,expense,Payment,22360.29
2021-01-11,expense,Payment,2766.68
2021-01-11,expense,Payment,11198.65
2021-01-11,expense,Payment,22530.36
2021-01-11,expense,Payment,859.72
2021-01-11,expense,Payment,6076.94
2021-01-11,expense,Payment,7220.41
2021-01-11,expense,Payment,12365.15
2021-01-11,expense,Payment,5010.29
2021-01-11,expense,Payment,17700.03
2021-01-11,expense,Payment,1953.57
2021-01-11,expense,Payment,2716.06
2021-01-11,expense,Payment,8762.47
2021-01-11,expense,Payment,13882.44
2021-01-11,expense,Payment,24560.23
2021-01-11,expense,Payment,4779.59
2021-01-11,expense,Payment,7687.29
2021-01-11,expense,Payment,7741.61
2021-01-11,expense,Payment,11496.79
2021-01-11,expense,Payment,913.12
2021-01-11,expense,Cash_out,3610.11
