date,transaction_type,category,amount
2021-01-08,expense,Payment,10539.67
2021-01-08,expense,Transfer,408697.5
2021-01-08,expense,Cash_out,208319.42
2021-01-08,expense,Transfer,1418000.3
2021-01-08,expense,Transfer,534219.7
2021-01-08,expense,Cash_out,346300.35
2021-01-08,expense,Cash_out,149964.9
2021-01-08,expense,Cash_out,460434.11
2021-01-08,expense,Cash_out,124575.12
2021-01-08,expense,Cash_out,550792.13
2021-01-08,expense,Cash_out,271141.3
2021-01-08,expense,Cash_out,129035.95
2021-01-08,expense,Cash_out,293594.36
2021-01-08,expense,Cash_out,351768.57
2021-01-08,expense,Cash_out,300661.16
2021-01-08,expense,Cash_out,308609.41
2021-01-08,expense,Cash_out,124914.36
2021-01-08,expense,Cash_out,57425.06
2021-01-08,expense,Cash_out,98055.6
2021-01-08,expense,Cash_out,46016.64
2021-01-08,expense,Cash_out,85264.26
2021-01-08,expense,Cash_out,79296.11
2021-01-08,expense,Cash_out,56319.29
2021-01-08,expense,Cash_out,147811.6
2021-01-08,expense,Cash_out,123999.07
2021-01-08,expense,Cash_out,40904.53
2021-01-08,expense,Cash_out,360968.88
2021-01-08,expense,Cash_out,116845.12
2021-01-08,expense,Cash_out,376707.44
2021-01-08,expense,Cash_out,266297.85
2021-01-08,expense,Cash_out,177013.1
2021-01-08,expense,Cash_out,35643.2
2021-01-08,expense,Cash_out,593615.08
2021-01-08,expense,Cash_out,403131.75
2021-01-08,expense,Cash_out,296154.41
2021-01-08,expense,Cash_out,174128.46
2021-01-08,expense,Cash_out,123836.32
2021-01-08,expense,Cash_out,362037.92
2021-01-08,expense,Cash_out,33658.75
2021-01-08,expense,Cash_out,107264.16
2021-01-08,expense,Cash_out,184462.98
2021-01-08,expense,Cash_out,42681.14
2021-01-08,expense,Cash_out,179790.63
2021-01-08,expense,Cash_out,142392.95
2021-01-08,expense,Cash_out,81357.64
2021-01-08,expense,Cash_out,135029.09
2021-01-08,expense,Cash_out,276785.53
2021-01-08,expense,Payment,1700.01
2021-01-08,expense,Payment,13347.17
2021-01-08,expense,Payment,3704.83
2021-01-08,expense,Payment,3413.98
2021-01-08,income,Cash_in,532.75
2021-01-08,income,Cash_in,5864.82
2021-01-08,expense,Payment,6223.03
2021-01-08,expense,Cash_out,139647.3
2021-01-08,expense,Payment,9006.24
2021-01-08,income,Cash_in,74216.91
2021-01-08,expense,Payment,25609.89
2021-01-08,expense,Payment,13665.86
2021-01-08,expense,Payment,12488.56
2021-01-08,income,Cash_in,27847.11
2021-01-08,expense,Payment,10317.58
2021-01-08,expense,Payment,9530.25
2021-01-08,expense,Cash_out,157375.55
2021-01-08,expense,Cash_out,97023.67
2021-01-08,expense,Payment,4012.22
2021-01-08,expense,Cash_out,416587.85
2021-01-08,expense,Payment,13644.04
2021-01-08,expense,Payment,5040.5
2021-01-08,expense,Transfer,597262.98
2021-01-08,income,Cash_in,278128.07
2021-01-08,expense,Payment,1336.29
2021-01-08,expense,Transfer,461295.29
2021-01-08,expense,Payment,9933.93
2021-01-08,expense,Payment,4470.77
2021-01-08,expense,Payment,5584.38
2021-01-08,expense,Cash_out,292356.65
2021-01-08,expense,Cash_out,113460.15
2021-01-08,expense,Payment,9217.5
2021-01-08,expense,Debit,3914.6
2021-01-08,expense,Cash_out,170560.35
2021-01-08,expense,Payment,4136.77
2021-01-08,expense,Debit,1823.2
2021-01-08,expense,Transfer,1316672.86
2021-01-08,income,Cash_in,10360.7
2021-01-08,expense,Cash_out,50921.09
2021-01-08,expense,Payment,1987.91
2021-01-08,expense,Cash_out,516938.12
2021-01-08,income,Cash_in,258856.59
2021-01-08,expense,Payment,40611.99
2021-01-08,expense,Payment,3804.55
2021-01-08,expense,Transfer,1547372.73
2021-01-08,expense,Payment,7542.38
2021-01-08,expense,Payment,12259.71
2021-01-08,expense,Cash_out,137695.42
2021-01-08,expense,Cash_out,304599.27
2021-01-08,expense,Debit,913.74
2021-01-08,expense,Cash_out,559062.72
2021-01-08,expense,Cash_out,288265.7
2021-01-08,expense,Payment,2414.53
2021-01-08,expense,Payment,9299.44
2021-01-08,expense,Cash_out,272099.67
2021-01-08,expense,Cash_out,342417.7
2021-01-08,expense,Cash_out,179858.41
2021-01-08,expense,Payment,17292.87
2021-01-08,expense,Transfer,1387820.14
2021-01-08,expense,Transfer,2133505.41
2021-01-08,expense,Transfer,2662054.47
2021-01-08,expense,Payment,14398.77
2021-01-08,expense,Payment,32227.83
2021-01-08,expense,Cash_out,381663.86
2021-01-08,income,Cash_in,17825.7
2021-01-08,expense,Payment,26224.73
2021-01-08,expense,Payment,18649.55
2021-01-08,expense,Payment,35687.44
2021-01-08,expense,Payment,3680.57
2021-01-08,expense,Payment,21712.65
2021-01-08,expense,Payment,13167.74
2021-01-08,expense,Payment,375.98
2021-01-08,expense,Payment,1220.94
2021-01-08,expense,Payment,4241.96
2021-01-08,expense,Payment,17162.78
2021-01-08,expense,Payment,23684.72
2021-01-08,expense,Payment,4423.06
